"","X1","X2","Class"
"1800",3.685097,0.90665,1
"1801",2.082855,2.165359,1
"1802",3.246882,2.442962,1
"1803",5.606076,0.826991,1
"1804",2.473843,2.235467,1
"1805",1.689668,3.38003,1
"1806",0.720337,3.157354,1
"1807",1.383484,4.628725,1
"1808",3.512662,2.531234,1
"1809",2.065746,3.633127,1
"1810",3.967978,1.753812,1
"1811",2.56334,4.499329,1
"1812",3.019645,1.481248,1
"1813",1.903757,3.12425,1
"1814",2.083942,3.222299,1
"1815",-0.306213,5.315505,1
"1816",1.710487,3.082828,1
"1817",1.538075,3.139961,1
"1818",2.294372,1.667217,1
"1819",1.814103,2.476243,1
"1820",3.061617,1.966936,1
"1821",2.467657,2.694099,1
"1822",1.695104,3.7882,1
"1823",3.598176,0.605696,1
"1824",2.457135,1.963771,1
"1825",1.529069,3.651565,1
"1826",4.278661,1.446521,1
"1827",-0.831478,7.2813,1
"1828",2.095759,2.643703,1
"1829",2.929852,3.578759,1
"1830",1.955911,4.226939,1
"1831",2.50124,1.718149,1
"1832",1.517403,3.314991,1
"1833",3.23102,2.573247,1
"1834",1.619861,3.372107,1
"1835",1.924601,3.078358,1
"1836",1.66922,3.796594,1
"1837",3.685405,1.370654,1
"1838",3.132981,0.756571,1
"1839",3.469929,2.007343,1
"1840",0.701826,4.787739,1
"1841",0.186083,4.128065,1
"1842",2.753927,2.399305,1
"1843",4.251817,0.618169,1
"1844",2.092476,2.004876,1
"1845",-0.658389,5.514731,1
"1846",1.045328,2.364853,1
"1847",2.134164,3.690572,1
"1848",1.343672,5.403249,1
"1849",1.783798,3.86459,1
"1850",2.273109,4.295119,1
"1851",1.688203,3.391938,1
"1852",3.142692,3.270977,1
"1853",1.052537,2.961916,1
"1854",2.842908,2.455234,1
"1855",-0.050206,3.167294,1
"1856",1.701461,4.245063,1
"1857",2.276175,2.983278,1
"1858",2.852888,2.826884,1
"1859",3.10378,1.072861,1
"1860",0.963015,4.018412,1
"1861",2.826498,1.631214,1
"1862",1.227141,2.994195,1
"1863",0.267645,3.464194,1
"1864",3.95134,1.375969,1
"1865",2.453579,2.900153,1
"1866",0.719206,4.648776,1
"1867",1.079481,4.419614,1
"1868",2.841367,2.535359,1
"1869",2.129941,4.506389,1
"1870",2.946649,2.518397,1
"1871",1.379859,3.897674,1
"1872",1.680234,1.317349,1
"1873",1.114849,3.85016,1
"1874",1.970967,2.167268,1
"1875",1.895831,3.60466,1
"1876",2.887052,2.377582,1
"1877",3.064901,1.458776,1
"1878",3.346187,0.919091,1
"1879",3.546675,1.816856,1
"1880",0.742731,5.52088,1
"1881",2.080855,3.770849,1
"1882",-0.226477,4.209488,1
"1883",3.576932,2.153469,1
"1884",5.026726,0.813268,1
"1885",0.636249,3.3488,1
"1886",3.786993,0.301775,1
"1887",2.838927,1.572624,1
"1888",1.112133,3.356732,1
"1889",1.847561,3.162649,1
"1890",-1.015,6.064956,1
"1891",2.064133,2.514151,1
"1892",0.838448,3.788616,1
"1893",3.055673,1.332862,1
"1894",3.909638,0.790038,1
"1895",0.519868,4.08872,1
"1896",1.504405,3.716992,1
"1897",-1.950373,5.570959,1
"1898",1.350968,3.218276,1
"1899",2.157282,2.97261,1
"1900",0.719395,2.794766,1
"1901",3.703583,2.238673,1
"1902",2.189856,2.996642,1
"1903",1.550249,3.686791,1
"1904",3.872832,1.395047,1
"1905",4.855424,0.545063,1
"1906",3.661829,-0.464458,1
"1907",3.76631,4.206204,1
"1908",1.655778,4.169994,1
"1909",1.433962,2.890895,1
"1910",1.415695,2.563747,1
"1911",0.434373,3.013035,1
"1912",1.515601,3.323501,1
"1913",1.094722,2.457163,1
"1914",0.176129,4.485783,1
"1915",3.197375,-0.083396,1
"1916",3.415648,2.446201,1
"1917",1.867333,3.486293,1
"1918",2.390462,1.559541,1
"1919",0.187432,5.350349,1
"1920",3.606119,2.606715,1
"1921",4.504757,0.984406,1
"1922",0.396181,4.141104,1
"1923",0.829929,4.217768,1
"1924",2.834499,3.225512,1
"1925",1.138089,4.533906,1
"1926",2.406134,3.635842,1
"1927",3.918314,1.217614,1
"1928",4.263865,0.992715,1
"1929",3.061123,1.078968,1
"1930",0.564167,3.989176,1
"1931",0.832687,4.48882,1
"1932",1.454174,2.482507,1
"1933",2.535699,3.050823,1
"1934",1.456258,2.89296,1
"1935",0.734815,3.659312,1
"1936",3.606216,1.320111,1
"1937",1.112452,3.618658,1
"1938",4.17659,1.75489,1
"1939",0.476299,5.135112,1
"1940",2.8025,3.169174,1
"1941",2.32222,2.688859,1
"1942",2.227895,3.131851,1
"1943",2.169154,2.756178,1
"1944",0.895212,3.536253,1
"1945",2.150896,1.652057,1
"1946",3.079877,2.705764,1
"1947",0.459817,5.220787,1
"1948",2.394622,2.205831,1
"1949",-0.647493,5.637784,1
"1950",2.854547,2.220084,1
"1951",3.272734,1.523147,1
"1952",2.951925,2.483082,1
"1953",3.83393,3.239717,1
"1954",6.29669,-0.131362,1
"1955",1.848488,2.328451,1
"1956",0.074655,5.805933,1
"1957",3.503048,1.866,1
"1958",-0.566082,5.315574,1
"1959",1.225441,5.012794,1
"1960",2.232155,1.532827,1
"1961",-0.927449,5.381528,1
"1962",2.315944,3.923529,1
"1963",1.512337,4.527698,1
"1964",-0.155821,6.156717,1
"1965",1.512007,4.291182,1
"1966",2.448225,2.881886,1
"1967",1.673723,1.981557,1
"1968",2.253384,3.455491,1
"1969",1.195741,2.975636,1
"1970",1.604555,3.414833,1
"1971",1.785553,2.975239,1
"1972",2.363848,1.903125,1
"1973",-0.658881,4.764442,1
"1974",3.319702,3.393385,1
"1975",0.662343,4.204047,1
"1976",1.609885,4.017158,1
"1977",5.071151,-0.010058,1
"1978",1.791994,2.848212,1
"1979",5.012779,1.178768,1
"1980",2.222698,3.023537,1
"1981",5.270683,0.753654,1
"1982",2.225713,1.952367,1
"1983",3.966228,2.375284,1
"1984",2.516122,3.759947,1
"1985",3.884037,-0.825856,1
"1986",3.584425,1.800419,1
"1987",3.855221,1.155333,1
"1988",1.124735,3.679556,1
"1989",1.859776,2.004852,1
"1990",-0.111501,5.221629,1
"1991",2.58508,3.340795,1
"1992",3.027832,3.718697,1
"1993",4.94798,1.27722,1
"1994",2.019606,3.567363,1
"1995",0.786064,3.873726,1
"1996",1.619,3.389157,1
"1997",2.792755,1.518442,1
"1998",0.474482,2.044667,1
"1999",1.685831,3.530583,1
"2000",2.688689,1.464612,1
"2001",1.810171,3.395637,1
"2002",2.522343,2.688901,1
"2003",2.270692,2.255432,1
"2004",0.857148,3.174025,1
"2005",2.197303,3.359165,1
"2006",1.875248,3.389041,1
"2007",1.77035,4.135486,1
"2008",3.97576,0.34512,1
"2009",1.844667,3.672659,1
"2010",3.84144,2.499536,1
"2011",3.109457,1.197426,1
"2012",-0.576523,4.711183,1
"2013",2.256175,1.801702,1
"2014",1.380733,3.101305,1
"2015",4.941577,-0.195127,1
"2016",0.505675,5.759095,1
"2017",4.76652,1.455343,1
"2018",0.345255,3.985635,1
"2019",-0.543748,4.173829,1
"2020",0.66202,5.000017,1
"2021",0.886956,4.152989,1
"2022",4.191915,1.617342,1
"2023",1.244642,3.160927,1
"2024",0.956063,3.320903,1
"2025",2.553811,2.618474,1
"2026",0.367295,5.530292,1
"2027",1.7036,3.531487,1
"2028",4.822982,1.618135,1
"2029",4.260573,0.110322,1
"2030",-1.017183,5.750153,1
"2031",0.973113,3.854237,1
"2032",2.158154,3.18247,1
"2033",0.387733,5.065744,1
"2034",2.345792,2.827605,1
"2035",0.826019,4.87291,1
"2036",1.981946,2.961925,1
"2037",2.352439,2.558814,1
"2038",2.13581,2.832704,1
"2039",1.945864,4.078454,1
"2040",2.435283,1.211303,1
"2041",3.996875,1.349407,1
"2042",3.971376,0.87628,1
"2043",-1.504629,6.143577,1
"2044",1.36497,2.868686,1
"2045",0.95736,2.944617,1
"2046",2.909326,2.930367,1
"2047",0.4171,3.457603,1
"2048",1.67372,2.551146,1
"2049",-1.176989,1.221327,2
"2050",1.171513,0.532155,2
"2051",1.363326,0.030999,2
"2052",0.692526,0.991248,2
"2053",0.76711,-0.37967,2
"2054",-0.235531,0.112045,2
"2055",-0.199647,-1.070743,2
"2056",1.255469,1.028974,2
"2057",-0.098229,1.982112,2
"2058",0.442377,1.796213,2
"2059",1.569151,0.16039,2
"2060",-0.027116,1.557415,2
"2061",1.082378,-0.232534,2
"2062",-0.284498,1.594134,2
"2063",0.002024,-0.157725,2
"2064",0.46484,1.262925,2
"2065",0.240005,1.375252,2
"2066",0.192936,0.036013,2
"2067",0.058542,-1.481563,2
"2068",1.49567,0.403416,2
"2069",0.380658,-0.412469,2
"2070",0.471814,0.852949,2
"2071",3.314178,1.800078,2
"2072",1.010303,0.166094,2
"2073",-1.668238,2.34433,2
"2074",-0.653705,0.99087,2
"2075",1.265328,-0.767387,2
"2076",-1.509029,1.540455,2
"2077",0.356799,1.519122,2
"2078",-0.336104,0.843381,2
"2079",0.225007,0.561488,2
"2080",1.285719,0.621743,2
"2081",-0.895516,-0.134556,2
"2082",2.343904,0.351655,2
"2083",0.31283,0.655449,2
"2084",2.35405,-1.779069,2
"2085",-0.166037,-1.274209,2
"2086",0.557533,0.031664,2
"2087",1.410705,0.018844,2
"2088",0.788571,0.200599,2
"2089",-0.137984,0.916214,2
"2090",2.768347,0.93143,2
"2091",-1.961102,-0.855667,2
"2092",-1.104035,2.145714,2
"2093",0.671897,1.276038,2
"2094",-0.447565,0.425703,2
"2095",0.056714,-0.624695,2
"2096",-1.105268,-0.066542,2
"2097",0.765515,1.293128,2
"2098",-0.103661,-1.286915,2
"2099",-0.045053,1.680129,2
"2100",1.439915,-0.655858,2
"2101",0.408143,-0.355407,2
"2102",1.116618,0.254301,2
"2103",0.619974,0.245291,2
"2104",1.331835,0.058024,2
"2105",0.435258,-0.516725,2
"2106",0.278827,0.271677,2
"2107",-0.803085,2.231344,2
"2108",-1.483581,-0.662498,2
"2109",1.302072,-0.443359,2
"2110",1.439299,0.258927,2
"2111",-0.75835,-1.08457,2
"2112",1.590749,1.11868,2
"2113",0.948631,0.676425,2
"2114",-0.857009,1.693444,2
"2115",1.127549,-0.630134,2
"2116",-0.15541,0.137545,2
"2117",-0.070772,-1.152107,2
"2118",-1.888232,0.112099,2
"2119",-1.276253,0.225268,2
"2120",2.603045,-0.027054,2
"2121",1.566736,1.035444,2
"2122",-0.081218,1.447176,2
"2123",0.859041,0.492032,2
"2124",1.775419,1.089824,2
"2125",3.486253,0.139681,2
"2126",0.251142,1.287989,2
"2127",-0.50965,1.037813,2
"2128",1.410627,0.113155,2
"2129",1.703472,2.472563,2
"2130",-0.823459,0.998312,2
"2131",1.048589,0.592084,2
"2132",-0.472368,2.200083,2
"2133",1.644563,1.361866,2
"2134",1.760621,2.130426,2
"2135",-0.997499,-0.16362,2
"2136",-0.180642,-0.269746,2
"2137",-0.56485,0.153764,2
"2138",-0.152433,1.814016,2
"2139",0.611797,1.200456,2
"2140",2.633324,-0.537933,2
"2141",0.97315,-0.05129,2
"2142",1.362512,-1.05174,2
"2143",1.046095,-0.386749,2
"2144",0.229856,0.94715,2
"2145",2.086412,0.323532,2
"2146",0.940901,1.145523,2
"2147",-1.135568,-1.997161,2
"2148",-0.375607,1.168628,2
"2149",0.293702,2.140403,2
"2150",-0.279983,0.155422,2
"2151",1.790392,1.340718,2
"2152",-0.027677,-0.011304,2
"2153",0.83256,0.475613,2
"2154",-0.161974,-0.665563,2
"2155",-0.392969,-0.897022,2
"2156",0.906837,-0.867619,2
"2157",-0.681573,2.06028,2
"2158",2.656483,2.795585,2
"2159",-0.143086,-0.905764,2
"2160",1.815856,-0.941984,2
"2161",0.699308,1.628702,2
"2162",0.958354,-0.814568,2
"2163",0.229273,1.599021,2
"2164",0.82919,0.633701,2
"2165",0.12748,0.701807,2
"2166",1.938494,0.541119,2
"2167",2.043865,1.166596,2
"2168",1.023342,-0.007693,2
"2169",-0.341432,0.257762,2
"2170",0.494296,1.451176,2
"2171",1.929179,0.216108,2
"2172",-0.945825,-0.543922,2
"2173",2.477103,-0.196837,2
"2174",-1.011382,0.29813,2
"2175",0.551938,0.416025,2
"2176",-1.842697,-0.55729,2
"2177",0.326547,-1.574063,2
"2178",2.052039,-0.883977,2
"2179",-0.138058,-0.211915,2
"2180",1.481917,1.058366,2
"2181",0.393948,0.028544,2
"2182",0.566178,1.826126,2
"2183",0.856871,-0.038856,2
"2184",1.631019,0.072623,2
"2185",0.006675,0.50058,2
"2186",3.129589,3.130945,2
"2187",0.622697,1.438547,2
"2188",0.527432,0.518167,2
"2189",0.203894,-0.89341,2
"2190",-1.241836,-0.616386,2
"2191",1.097877,2.096067,2
"2192",1.069384,-1.246081,2
"2193",0.199624,-1.091999,2
"2194",1.915569,0.203077,2
"2195",-0.662069,1.239321,2
"2196",0.603612,1.610015,2
"2197",1.136171,-0.231945,2
"2198",-0.0492,-0.605516,2
"2199",1.453217,1.897294,2
"2200",-0.526344,0.433361,2
"2201",-0.377708,-0.801414,2
"2202",-0.013803,1.743731,2
"2203",2.685036,1.555979,2
"2204",0.108481,-0.049142,2
"2205",0.543123,0.055851,2
"2206",1.674563,-0.377525,2
"2207",1.13272,-1.495513,2
"2208",0.196216,2.116507,2
"2209",0.032722,0.291388,2
"2210",0.098038,-0.887576,2
"2211",1.218892,0.344508,2
"2212",0.061553,2.278629,2
"2213",-1.263571,1.507518,2
"2214",2.175833,0.340476,2
"2215",-0.376194,2.200997,2
"2216",-0.454142,0.747395,2
"2217",-0.476745,2.333421,2
"2218",0.686014,1.087862,2
"2219",0.204488,2.207038,2
"2220",0.941314,0.544262,2
"2221",0.620778,-0.026712,2
"2222",0.767955,0.172757,2
"2223",0.64791,3.834369,2
"2224",-0.024893,-0.244006,2
"2225",1.40785,-0.006231,2
"2226",0.140385,-2.014937,2
"2227",1.14325,-0.819804,2
"2228",0.93381,1.095797,2
"2229",1.254384,0.263911,2
"2230",-0.435835,0.971613,2
"2231",1.636262,-0.728325,2
"2232",-1.297526,-0.607103,2
"2233",-0.240692,2.125365,2
"2234",-2.364668,0.272217,2
"2235",0.177952,-0.075192,2
"2236",-0.25147,-0.504328,2
"2237",1.781006,0.943844,2
"2238",-0.31831,-0.184481,2
"2239",-0.187875,1.223894,2
"2240",0.428585,0.736074,2
"2241",-0.137338,-0.453041,2
"2242",1.656982,0.284867,2
"2243",1.522679,0.943217,2
"2244",-0.288575,1.809929,2
"2245",0.667338,1.246463,2
"2246",-0.378292,0.359812,2
"2247",0.82536,0.688102,2
"2248",0.412409,-0.43659,2
"2249",1.306671,-0.163499,2
"2250",-0.155496,0.133141,2
"2251",1.381642,1.239156,2
"2252",-0.040246,0.653959,2
"2253",0.013266,-0.571415,2
"2254",0.185474,1.384567,2
"2255",0.717824,0.531252,2
"2256",2.304127,-0.834162,2
"2257",-0.07281,-0.338551,2
"2258",-0.894796,1.759164,2
"2259",1.930549,0.072208,2
"2260",-1.310771,1.945495,2
"2261",-0.284738,1.588704,2
"2262",1.628334,0.494204,2
"2263",-1.30858,0.572091,2
"2264",1.021818,2.338361,2
"2265",0.224233,0.443356,2
"2266",1.352398,0.509637,2
"2267",1.18332,2.029334,2
"2268",0.573951,1.646367,2
"2269",0.839229,0.332295,2
"2270",1.048498,0.0106,2
"2271",1.435922,0.35156,2
"2272",1.004529,-1.594776,2
"2273",1.343572,-0.483541,2
"2274",-0.421586,0.78453,2
"2275",1.752178,1.66528,2
"2276",0.448383,1.707487,2
"2277",2.736964,-0.192117,2
"2278",0.304428,-0.650836,2
"2279",0.006714,-0.354618,2
"2280",-0.506759,2.097477,2
"2281",1.55536,-0.499206,2
"2282",0.419763,1.926174,2
"2283",0.835031,1.856866,2
"2284",-1.11786,0.893313,2
"2285",1.083165,-0.266525,2
"2286",2.080885,0.993722,2
"2287",-1.701513,-0.910632,2
"2288",1.736341,0.531976,2
"2289",1.712135,0.398645,2
"2290",0.948936,-0.89539,2
"2291",-0.046313,0.167742,2
"2292",1.633658,0.035558,2
"2293",0.616864,0.513822,2
"2294",-0.14926,1.649719,2
"2295",1.907269,0.795775,2
"2296",1.076104,1.222184,2
"2297",-0.772094,1.751012,2
"2298",-1.483457,-0.506181,2
"2299",-0.08382,0.894636,2
"2300",0.830255,-0.085664,2
"2301",-0.825657,1.063139,2
"2302",-0.142198,1.108219,2
"2303",1.01663,1.748788,2
"2304",-0.594436,-0.273938,2
"2305",0.864587,-0.617283,2
"2306",-0.169491,0.414997,2
"2307",0.209639,1.2625,2
"2308",-0.204181,1.00858,2
"2309",-0.097346,-0.466447,2
"2310",2.160859,0.404853,2
"2311",0.338309,-0.120061,2
"2312",0.093043,1.552049,2
"2313",-0.220889,-0.397825,2
"2314",0.093253,-1.088251,2
"2315",0.812419,-0.166351,2
"2316",2.73854,1.316057,2
"2317",-0.529467,2.505009,2
"2318",0.520876,-0.142653,2
"2319",-0.25511,0.62997,2
"2320",0.428038,1.390913,2
"2321",0.579718,0.640307,2
"2322",-0.734315,-0.312548,2
"2323",0.052726,2.13761,2
"2324",-1.273326,-0.540939,2
"2325",0.090705,0.244025,2
"2326",0.132678,-0.867526,2
"2327",2.996735,1.531627,2
"2328",-1.479444,0.385204,2
"2329",2.303862,1.014058,2
"2330",0.857994,1.039561,2
"2331",0.379821,-0.465189,2
"2332",1.268177,2.835246,2
"2333",-0.941587,0.803138,2
"2334",1.082622,1.504612,2
"2335",0.609073,1.19439,2
"2336",2.610454,0.642813,2
"2337",-0.896441,-1.224158,2
"2338",-0.295136,1.150557,2
"2339",1.148033,1.283776,2
"2340",0.108267,-1.128314,2
"2341",1.53854,0.71683,2
"2342",0.01416,1.41554,2
"2343",1.139097,-0.067854,2
"2344",1.072182,0.768968,2
"2345",0.491938,-1.641582,2
"2346",-0.52093,-0.099938,2
"2347",1.620902,0.598435,2
"2348",0.710344,-0.248754,2
"2349",-0.778106,1.093253,2
"2350",1.152843,-0.171196,2
"2351",-0.298171,-0.276545,2
"2352",0.245145,1.458451,2
"2353",0.732949,-0.871126,2
"2354",0.56792,1.578725,2
"2355",0.793593,1.061892,2
"2356",1.679628,0.111939,2
"2357",0.330162,0.319997,2
"2358",0.510271,0.377564,2
"2359",0.58333,1.681299,2
"2360",-0.745717,-0.282957,2
"2361",-0.07402,0.118525,2
"2362",-0.335041,-0.94095,2
"2363",0.326323,-0.011519,2
"2364",0.526779,0.05235,2
"2365",0.79659,-0.366391,2
"2366",-0.709573,0.489115,2
"2367",1.694953,-0.473954,2
"2368",0.424408,1.300329,2
"2369",0.180628,1.367437,2
"2370",0.327146,1.903026,2
"2371",-1.70793,-0.841284,2
"2372",0.209112,0.987774,2
"2373",1.478056,1.536071,2
"2374",1.768209,1.854749,2
"2375",1.322956,0.824563,2
"2376",-0.300337,1.221353,2
"2377",1.212353,-1.15428,2
"2378",0.444937,0.844007,2
"2379",0.93343,-0.576786,2
"2380",0.038409,1.079982,2
"2381",0.785265,0.234158,2
"2382",0.373892,0.502916,2
"2383",-1.323452,0.856613,2
"2384",1.826154,-1.556876,2
"2385",0.596952,0.492029,2
"2386",1.256432,-0.070183,2
"2387",0.236291,0.910857,2
"2388",0.443094,1.609976,2
"2389",1.838354,0.102631,2
"2390",0.98461,0.002017,2
"2391",1.749935,-1.329445,2
"2392",-0.190275,3.544829,2
"2393",1.095729,1.314934,2
"2394",1.410932,0.236805,2
"2395",0.126662,0.753229,2
"2396",0.832229,0.386314,2
"2397",-1.429439,1.459042,2
"2398",-0.075163,1.452884,2
"2399",0.467296,0.483585,2
"2400",-0.067707,-1.091223,2
"2401",0.087974,1.426637,2
"2402",-1.313564,1.307839,2
"2403",0.664955,-0.007844,2
"2404",1.088781,-0.229187,2
"2405",-0.410409,0.283918,2
"2406",0.969614,0.698147,2
"2407",0.895625,2.235868,2
"2408",1.661124,2.415847,2
"2409",3.133548,-1.165499,2
"2410",-0.19894,0.474045,2
"2411",1.99169,1.313371,2
"2412",2.088393,1.035905,2
"2413",-0.235013,0.132615,2
"2414",0.269669,-0.033059,2
"2415",0.196553,0.46343,2
"2416",-0.540637,1.552966,2
"2417",0.880799,0.214618,2
"2418",0.142252,0.26593,2
"2419",0.693886,1.197873,2
"2420",0.452645,0.147566,2
"2421",-0.137076,-0.012858,2
"2422",1.035364,1.616025,2
"2423",1.727537,-0.155673,2
"2424",-0.971384,1.814937,2
"2425",0.535614,1.71897,2
"2426",1.209247,1.587521,2
"2427",0.790923,-0.105806,2
"2428",-3.075178,-0.145536,2
"2429",0.406866,-0.876805,2
"2430",-0.081362,-0.044485,2
"2431",0.946362,0.41896,2
"2432",2.715201,1.323734,2
"2433",-0.12691,-0.174203,2
"2434",1.076519,0.557662,2
"2435",1.24042,1.209733,2
"2436",-0.351696,0.917924,2
"2437",1.100438,-0.6736,2
"2438",0.420432,0.406685,2
"2439",-2.465477,-0.075152,2
"2440",1.444134,-1.232538,2
"2441",0.464577,0.198775,2
"2442",-0.042698,-1.114139,2
"2443",0.719961,1.120649,2
"2444",1.567449,0.14392,2
"2445",1.320347,1.000756,2
"2446",0.255327,1.370231,2
"2447",1.143913,0.325451,2
"2448",-1.865911,2.135857,2
"2449",1.435574,1.210315,2
"2450",0.019181,0.044617,2
"2451",1.529447,1.944615,2
"2452",0.626098,1.48329,2
"2453",2.017951,1.501062,2
"2454",1.318062,-1.11505,2
"2455",1.877248,-0.199809,2
"2456",0.619326,0.149449,2
"2457",0.414349,-1.189618,2
"2458",-0.436076,0.415623,2
"2459",1.27986,1.699031,2
"2460",-0.349351,0.661015,2
"2461",1.557056,0.401975,2
"2462",1.193579,-0.504334,2
"2463",-0.05224,1.669335,2
"2464",-1.448333,0.098401,2
"2465",0.563959,-1.486809,2
"2466",1.495619,0.726085,2
"2467",1.385161,0.248265,2
"2468",1.429626,0.511995,2
"2469",-0.53753,-0.389538,2
"2470",1.377986,1.150169,2
"2471",0.607157,0.482833,2
"2472",0.312755,-0.134176,2
"2473",1.891424,1.183804,2
"2474",-0.877105,-1.075426,2
"2475",1.431146,0.56027,2
"2476",0.132482,1.029555,2
"2477",-1.379926,0.283831,2
"2478",1.124096,-1.57902,2
"2479",0.628908,0.352483,2
"2480",-0.842588,-0.777752,2
"2481",2.297294,-0.564317,2
"2482",1.179497,1.225805,2
"2483",2.044684,-0.363096,2
"2484",-0.330517,-1.468811,2
"2485",-0.777944,-0.000426,2
"2486",0.883201,1.044723,2
"2487",-0.076721,-0.044269,2
"2488",-0.868555,1.296576,2
"2489",1.203527,0.739502,2
"2490",1.581142,0.671558,2
"2491",2.583673,0.865185,2
"2492",2.028326,1.727547,2
"2493",3.398561,-2.073921,2
"2494",-0.524955,2.0826,2
"2495",2.2007,0.255155,2
"2496",-2.856246,0.129021,2
"2497",1.891149,0.292993,2
"2498",2.170574,1.680131,2
"2499",-0.386903,-1.077984,2
"2500",1.445435,1.601982,2
"2501",0.143981,-1.392437,2
"2502",0.990574,1.201757,2
"2503",0.206444,-0.086826,2
"2504",-0.726736,3.519454,2
"2505",2.109256,0.595596,2
"2506",0.484529,-0.827475,2
"2507",-0.008785,-0.479498,2
"2508",-0.832272,1.261442,2
"2509",1.182271,0.204057,2
"2510",-0.024527,0.079526,2
"2511",-0.150932,0.711009,2
"2512",1.427748,0.339092,2
"2513",0.709557,0.248713,2
"2514",0.606886,0.409512,2
"2515",2.020287,0.235064,2
"2516",0.439628,0.542637,2
"2517",-0.066421,-0.710475,2
"2518",-1.46418,-0.649036,2
"2519",0.699958,0.902587,2
"2520",-0.047807,0.371058,2
"2521",3.157312,1.331159,2
"2522",-1.048477,2.182754,2
"2523",2.662341,-0.629423,2
"2524",0.502106,0.115397,2
"2525",-1.452332,-0.039187,2
"2526",0.811105,-0.029779,2
"2527",0.067643,0.717918,2
"2528",0.675562,-0.495501,2
"2529",1.24784,1.831682,2
"2530",1.17125,0.311882,2
"2531",0.841007,-0.86562,2
"2532",2.391655,-0.067188,2
"2533",0.45384,-0.808797,2
"2534",1.791239,1.081433,2
"2535",-0.259345,2.929923,2
"2536",-0.491848,2.328079,2
"2537",0.780698,1.711739,2
"2538",1.356691,0.079579,2
"2539",0.976592,0.81722,2
"2540",-0.42497,-0.984846,2
"2541",0.878341,-0.302807,2
"2542",1.085911,0.02966,2
"2543",0.261034,0.883537,2
"2544",1.481316,-1.152877,2
"2545",-0.091821,0.820711,2
"2546",2.240942,1.707359,2
"2547",0.690181,0.694332,2
"2548",0.434249,1.261278,2
"2549",0.439952,-0.503387,2
"2550",-0.04184,0.403499,2
"2551",-2.179798,-0.862375,2
"2552",-0.010887,0.663262,2
"2553",-0.812957,-0.959214,2
"2554",2.079665,-0.110676,2
"2555",-1.459296,2.051478,2
"2556",0.566013,0.960201,2
"2557",0.589488,0.460633,2
"2558",0.99637,-0.364858,2
"2559",1.559807,-0.036507,2
"2560",-0.651747,0.660561,2
"2561",0.33215,1.661534,2
"2562",-0.83454,-0.155717,2
"2563",1.063465,1.031571,2
"2564",0.979688,-0.081554,2
"2565",-0.039176,1.480965,2
"2566",1.625886,2.217744,2
"2567",1.17064,-0.650834,2
"2568",0.18423,0.694718,2
"2569",1.414727,-0.066338,2
"2570",0.75145,-0.247112,2
"2571",0.481863,0.088601,2
"2572",0.832262,-1.073971,2
"2573",-0.170116,1.02422,2
"2574",0.620347,-0.315874,2
"2575",0.729601,0.713791,2
"2576",0.721199,0.785976,2
"2577",1.407377,0.252759,2
"2578",0.237756,-0.579847,2
"2579",1.134126,-0.803177,2
"2580",-0.815737,2.140946,2
"2581",0.469947,0.524212,2
"2582",-0.25294,0.563927,2
"2583",0.934805,1.879071,2
"2584",1.11497,0.632666,2
"2585",0.493826,1.683322,2
"2586",0.994632,1.035306,2
"2587",0.008004,-0.261882,2
"2588",0.109843,0.456853,2
"2589",-2.606965,1.474764,2
"2590",2.409802,0.220079,2
"2591",1.136057,0.30874,2
"2592",1.409236,1.516231,2
"2593",0.975445,0.908545,2
"2594",1.951455,-0.757185,2
"2595",0.110173,0.792531,2
"2596",2.191448,0.901329,2
"2597",1.57847,2.060097,2
"2598",0.313521,-0.616321,2
"2599",0.468098,2.560358,2
"2600",1.405787,1.113575,2
"2601",2.164363,2.095384,2
"2602",1.524413,0.418892,2
"2603",1.914129,0.666497,2
"2604",0.069997,-3.298857,2
"2605",-0.199145,0.14268,2
"2606",-2.121088,0.665769,2
"2607",-0.211722,1.129024,2
"2608",2.109412,1.220162,2
"2609",0.306755,-1.238781,2
"2610",-0.769106,-0.598084,2
"2611",2.186523,-0.327812,2
"2612",0.359559,0.262373,2
"2613",1.392558,0.822477,2
"2614",-0.992566,1.814423,2
"2615",-1.193831,1.561378,2
"2616",0.184161,0.14432,2
"2617",0.038316,2.107116,2
"2618",1.679655,-0.010802,2
"2619",0.28081,-1.043916,2
"2620",-0.013403,1.348806,2
"2621",0.800039,-0.301788,2
"2622",1.008112,-0.979754,2
"2623",0.809784,0.21969,2
"2624",-1.181013,-0.635924,2
"2625",0.861107,0.11536,2
"2626",0.855218,1.335377,2
"2627",1.376884,1.046304,2
"2628",0.566704,1.55579,2
"2629",-0.748739,-0.928481,2
"2630",1.502271,0.797749,2
"2631",-0.57869,0.445085,2
"2632",1.79086,-0.197422,2
"2633",0.826963,-0.800828,2
"2634",0.501718,-0.071927,2
"2635",-0.300463,-0.067246,2
"2636",0.196578,-0.496433,2
"2637",0.207927,-0.093932,2
"2638",-0.353422,-1.901966,2
"2639",1.270638,-1.022556,2
"2640",-0.345903,0.889407,2
"2641",0.010467,0.709266,2
"2642",-0.309929,-0.196664,2
"2643",-1.160316,1.221555,2
"2644",1.809412,-0.755917,2
"2645",0.805778,0.311015,2
"2646",1.556211,1.779052,2
"2647",-0.296883,1.355747,2
