"","X1","X2","X3","Class"
"1329",-0.911097,0.203654,0.358368,1
"1330",-0.896511,0.260461,0.358368,1
"1331",-0.878388,0.316239,0.358368,1
"1332",-0.856798,0.370769,0.358368,1
"1333",-0.831826,0.423837,0.358368,1
"1334",-0.803572,0.475231,0.358368,1
"1335",-0.772146,0.52475,0.358368,1
"1336",-0.737673,0.572198,0.358368,1
"1337",-0.700289,0.617388,0.358368,1
"1338",-0.660141,0.660141,0.358368,1
"1339",-0.617388,0.700289,0.358368,1
"1340",-0.572198,0.737673,0.358368,1
"1341",-0.52475,0.772146,0.358368,1
"1342",-0.475231,0.803572,0.358368,1
"1343",-0.423837,0.831826,0.358368,1
"1344",-0.370769,0.856798,0.358368,1
"1345",-0.316239,0.878388,0.358368,1
"1346",-0.260461,0.896511,0.358368,1
"1347",-0.203654,0.911097,0.358368,1
"1348",-0.146044,0.922087,0.358368,1
"1349",-0.087858,0.929437,0.358368,1
"1350",-0.029324,0.93312,0.358368,1
"1351",0.029324,0.93312,0.358368,1
"1352",0.119199,0.943557,0.309017,1
"1353",0.17821,0.934211,0.309017,1
"1354",0.236518,0.921177,0.309017,1
"1355",0.293893,0.904508,0.309017,1
"1356",0.350107,0.88427,0.309017,1
"1357",0.40494,0.860542,0.309017,1
"1358",0.458175,0.833417,0.309017,1
"1359",0.509602,0.803004,0.309017,1
"1360",0.559017,0.769421,0.309017,1
"1361",0.606226,0.732802,0.309017,1
"1362",0.651043,0.69329,0.309017,1
"1363",0.69329,0.651043,0.309017,1
"1364",0.732802,0.606226,0.309017,1
"1365",0.769421,0.559017,0.309017,1
"1366",0.803004,0.509602,0.309017,1
"1367",0.833417,0.458175,0.309017,1
"1368",0.860542,0.40494,0.309017,1
"1369",0.88427,0.350107,0.309017,1
"1370",0.904508,0.293893,0.309017,1
"1371",0.921177,0.236518,0.309017,1
"1372",0.934211,0.17821,0.309017,1
"1373",0.943557,0.119199,0.309017,1
"1374",0.94918,0.059717,0.309017,1
"1375",0.951057,0,0.309017,1
"1376",0.94918,-0.059717,0.309017,1
"1377",0.943557,-0.119199,0.309017,1
"1378",0.934211,-0.17821,0.309017,1
"1379",0.921177,-0.236518,0.309017,1
"1380",0.904508,-0.293893,0.309017,1
"1381",0.88427,-0.350107,0.309017,1
"1382",0.860542,-0.40494,0.309017,1
"1383",0.833417,-0.458175,0.309017,1
"1384",0.803004,-0.509602,0.309017,1
"1385",0.769421,-0.559017,0.309017,1
"1386",0.732802,-0.606226,0.309017,1
"1387",0.69329,-0.651043,0.309017,1
"1388",0.651043,-0.69329,0.309017,1
"1389",0.606226,-0.732802,0.309017,1
"1390",0.559017,-0.769421,0.309017,1
"1391",0.509602,-0.803004,0.309017,1
"1392",0.458175,-0.833417,0.309017,1
"1393",0.40494,-0.860542,0.309017,1
"1394",0.350107,-0.88427,0.309017,1
"1395",0.293893,-0.904508,0.309017,1
"1396",0.236518,-0.921177,0.309017,1
"1397",0.17821,-0.934211,0.309017,1
"1398",0.119199,-0.943557,0.309017,1
"1399",0.059717,-0.94918,0.309017,1
"1400",0,-0.951057,0.309017,1
"1401",-0.059717,-0.94918,0.309017,1
"1402",-0.119199,-0.943557,0.309017,1
"1403",-0.17821,-0.934211,0.309017,1
"1404",-0.236518,-0.921177,0.309017,1
"1405",-0.293893,-0.904508,0.309017,1
"1406",-0.350107,-0.88427,0.309017,1
"1407",-0.40494,-0.860542,0.309017,1
"1408",-0.458175,-0.833417,0.309017,1
"1409",-0.509602,-0.803004,0.309017,1
"1410",-0.559017,-0.769421,0.309017,1
"1411",-0.606226,-0.732802,0.309017,1
"1412",-0.651043,-0.69329,0.309017,1
"1413",-0.69329,-0.651043,0.309017,1
"1414",-0.732802,-0.606226,0.309017,1
"1415",-0.769421,-0.559017,0.309017,1
"1416",-0.803004,-0.509602,0.309017,1
"1417",-0.833417,-0.458175,0.309017,1
"1418",-0.860542,-0.40494,0.309017,1
"1419",-0.88427,-0.350107,0.309017,1
"1420",-0.904508,-0.293893,0.309017,1
"1421",-0.921177,-0.236518,0.309017,1
"1422",-0.934211,-0.17821,0.309017,1
"1423",-0.943557,-0.119199,0.309017,1
"1424",-0.94918,-0.059717,0.309017,1
"1425",-0.951057,0,0.309017,1
"1426",-0.94918,0.059717,0.309017,1
"1427",-0.943557,0.119199,0.309017,1
"1428",-0.934211,0.17821,0.309017,1
"1429",-0.921177,0.236518,0.309017,1
"1430",-0.904508,0.293893,0.309017,1
"1431",-0.88427,0.350107,0.309017,1
"1432",-0.860542,0.40494,0.309017,1
"1433",-0.833417,0.458175,0.309017,1
"1434",-0.803004,0.509602,0.309017,1
"1435",-0.769421,0.559017,0.309017,1
"1436",-0.732802,0.606226,0.309017,1
"1437",-0.69329,0.651043,0.309017,1
"1438",-0.651043,0.69329,0.309017,1
"1439",-0.606226,0.732802,0.309017,1
"1440",-0.559017,0.769421,0.309017,1
"1441",-0.509602,0.803004,0.309017,1
"1442",-0.458175,0.833417,0.309017,1
"1443",-0.40494,0.860542,0.309017,1
"1444",-0.350107,0.88427,0.309017,1
"1445",-0.293893,0.904508,0.309017,1
"1446",-0.236518,0.921177,0.309017,1
"1447",-0.17821,0.934211,0.309017,1
"1448",-0.119199,0.943557,0.309017,1
"1449",-0.059717,0.94918,0.309017,1
"1450",0,0.951057,0.309017,1
"1451",0.059717,0.94918,0.309017,1
"1452",0.151104,0.954034,0.258819,1
"1453",0.21071,0.942663,0.258819,1
"1454",0.269485,0.927572,0.258819,1
"1455",0.327196,0.908821,0.258819,1
"1456",0.383615,0.886483,0.258819,1
"1457",0.438521,0.860646,0.258819,1
"1458",0.491696,0.831413,0.258819,1
"1459",0.542931,0.798898,0.258819,1
"1460",0.592023,0.763231,0.258819,1
"1461",0.638778,0.724552,0.258819,1
"1462",0.683013,0.683013,0.258819,1
"1463",0.724552,0.638778,0.258819,1
"1464",0.763231,0.592023,0.258819,1
"1465",0.798898,0.542931,0.258819,1
"1466",0.831413,0.491696,0.258819,1
"1467",0.860646,0.438521,0.258819,1
"1468",0.886483,0.383615,0.258819,1
"1469",0.908821,0.327196,0.258819,1
"1470",0.927572,0.269485,0.258819,1
"1471",0.942663,0.21071,0.258819,1
"1472",0.954034,0.151104,0.258819,1
"1473",0.961639,0.090902,0.258819,1
"1474",0.965449,0.03034,0.258819,1
"1475",0.965449,-0.03034,0.258819,1
"1476",0.961639,-0.090902,0.258819,1
"1477",0.954034,-0.151104,0.258819,1
"1478",0.942663,-0.21071,0.258819,1
"1479",0.927572,-0.269485,0.258819,1
"1480",0.908821,-0.327196,0.258819,1
"1481",0.886483,-0.383615,0.258819,1
"1482",0.860646,-0.438521,0.258819,1
"1483",0.831413,-0.491696,0.258819,1
"1484",0.798898,-0.542931,0.258819,1
"1485",0.763231,-0.592023,0.258819,1
"1486",0.724552,-0.638778,0.258819,1
"1487",0.683013,-0.683013,0.258819,1
"1488",0.638778,-0.724552,0.258819,1
"1489",0.592023,-0.763231,0.258819,1
"1490",0.542931,-0.798898,0.258819,1
"1491",0.491696,-0.831413,0.258819,1
"1492",0.438521,-0.860646,0.258819,1
"1493",0.383615,-0.886483,0.258819,1
"1494",0.327196,-0.908821,0.258819,1
"1495",0.269485,-0.927572,0.258819,1
"1496",0.21071,-0.942663,0.258819,1
"1497",0.151104,-0.954034,0.258819,1
"1498",0.090902,-0.961639,0.258819,1
"1499",0.03034,-0.965449,0.258819,1
"1500",-0.03034,-0.965449,0.258819,1
"1501",-0.090902,-0.961639,0.258819,1
"1502",-0.151104,-0.954034,0.258819,1
"1503",-0.21071,-0.942663,0.258819,1
"1504",-0.269485,-0.927572,0.258819,1
"1505",-0.327196,-0.908821,0.258819,1
"1506",-0.383615,-0.886483,0.258819,1
"1507",-0.438521,-0.860646,0.258819,1
"1508",-0.491696,-0.831413,0.258819,1
"1509",-0.542931,-0.798898,0.258819,1
"1510",-0.592023,-0.763231,0.258819,1
"1511",-0.638778,-0.724552,0.258819,1
"1512",-0.683013,-0.683013,0.258819,1
"1513",-0.724552,-0.638778,0.258819,1
"1514",-0.763231,-0.592023,0.258819,1
"1515",-0.798898,-0.542931,0.258819,1
"1516",-0.831413,-0.491696,0.258819,1
"1517",-0.860646,-0.438521,0.258819,1
"1518",-0.886483,-0.383615,0.258819,1
"1519",-0.908821,-0.327196,0.258819,1
"1520",-0.927572,-0.269485,0.258819,1
"1521",-0.942663,-0.21071,0.258819,1
"1522",-0.954034,-0.151104,0.258819,1
"1523",-0.961639,-0.090902,0.258819,1
"1524",-0.965449,-0.03034,0.258819,1
"1525",-0.965449,0.03034,0.258819,1
"1526",-0.961639,0.090902,0.258819,1
"1527",-0.954034,0.151104,0.258819,1
"1528",-0.942663,0.21071,0.258819,1
"1529",-0.927572,0.269485,0.258819,1
"1530",-0.908821,0.327196,0.258819,1
"1531",-0.886483,0.383615,0.258819,1
"1532",-0.860646,0.438521,0.258819,1
"1533",-0.831413,0.491696,0.258819,1
"1534",-0.798898,0.542931,0.258819,1
"1535",-0.763231,0.592023,0.258819,1
"1536",-0.724552,0.638778,0.258819,1
"1537",-0.683013,0.683013,0.258819,1
"1538",-0.638778,0.724552,0.258819,1
"1539",-0.592023,0.763231,0.258819,1
"1540",-0.542931,0.798898,0.258819,1
"1541",-0.491696,0.831413,0.258819,1
"1542",-0.438521,0.860646,0.258819,1
"1543",-0.383615,0.886483,0.258819,1
"1544",-0.327196,0.908821,0.258819,1
"1545",-0.269485,0.927572,0.258819,1
"1546",-0.21071,0.942663,0.258819,1
"1547",-0.151104,0.954034,0.258819,1
"1548",-0.090902,0.961639,0.258819,1
"1549",-0.03034,0.965449,0.258819,1
"1550",0.03034,0.965449,0.258819,1
"1551",0.090902,0.961639,0.258819,1
"1552",0.183287,0.960822,0.207912,1
"1553",0.243255,0.947417,0.207912,1
"1554",0.302264,0.930274,0.207912,1
"1555",0.36008,0.909459,0.207912,1
"1556",0.416475,0.885054,0.207912,1
"1557",0.471226,0.857157,0.207912,1
"1558",0.524118,0.825877,0.207912,1
"1559",0.574941,0.791338,0.207912,1
"1560",0.623495,0.753676,0.207912,1
"1561",0.669588,0.713039,0.207912,1
"1562",0.713039,0.669588,0.207912,1
"1563",0.753676,0.623495,0.207912,1
"1564",0.791338,0.574941,0.207912,1
"1565",0.825877,0.524118,0.207912,1
"1566",0.857157,0.471226,0.207912,1
"1567",0.885054,0.416475,0.207912,1
"1568",0.909459,0.36008,0.207912,1
"1569",0.930274,0.302264,0.207912,1
"1570",0.947417,0.243255,0.207912,1
"1571",0.960822,0.183287,0.207912,1
"1572",0.970435,0.122594,0.207912,1
"1573",0.976217,0.061418,0.207912,1
"1574",0.978148,0,0.207912,1
"1575",0.976217,-0.061418,0.207912,1
"1576",0.970435,-0.122594,0.207912,1
"1577",0.960822,-0.183287,0.207912,1
"1578",0.947417,-0.243255,0.207912,1
"1579",0.930274,-0.302264,0.207912,1
"1580",0.909459,-0.36008,0.207912,1
"1581",0.885054,-0.416475,0.207912,1
"1582",0.857157,-0.471226,0.207912,1
"1583",0.825877,-0.524118,0.207912,1
"1584",0.791338,-0.574941,0.207912,1
"1585",0.753676,-0.623495,0.207912,1
"1586",0.713039,-0.669588,0.207912,1
"1587",0.669588,-0.713039,0.207912,1
"1588",0.623495,-0.753676,0.207912,1
"1589",0.574941,-0.791338,0.207912,1
"1590",0.524118,-0.825877,0.207912,1
"1591",0.471226,-0.857157,0.207912,1
"1592",0.416475,-0.885054,0.207912,1
"1593",0.36008,-0.909459,0.207912,1
"1594",0.302264,-0.930274,0.207912,1
"1595",0.243255,-0.947417,0.207912,1
"1596",0.183287,-0.960822,0.207912,1
"1597",0.122594,-0.970435,0.207912,1
"1598",0.061418,-0.976217,0.207912,1
"1599",0,-0.978148,0.207912,1
"1600",-0.061418,-0.976217,0.207912,1
"1601",-0.122594,-0.970435,0.207912,1
"1602",-0.183287,-0.960822,0.207912,1
"1603",-0.243255,-0.947417,0.207912,1
"1604",-0.302264,-0.930274,0.207912,1
"1605",-0.36008,-0.909459,0.207912,1
"1606",-0.416475,-0.885054,0.207912,1
"1607",-0.471226,-0.857157,0.207912,1
"1608",-0.524118,-0.825877,0.207912,1
"1609",-0.574941,-0.791338,0.207912,1
"1610",-0.623495,-0.753676,0.207912,1
"1611",-0.669588,-0.713039,0.207912,1
"1612",-0.713039,-0.669588,0.207912,1
"1613",-0.753676,-0.623495,0.207912,1
"1614",-0.791338,-0.574941,0.207912,1
"1615",-0.825877,-0.524118,0.207912,1
"1616",-0.857157,-0.471226,0.207912,1
"1617",-0.885054,-0.416475,0.207912,1
"1618",-0.909459,-0.36008,0.207912,1
"1619",-0.930274,-0.302264,0.207912,1
"1620",-0.947417,-0.243255,0.207912,1
"1621",-0.960822,-0.183287,0.207912,1
"1622",-0.970435,-0.122594,0.207912,1
"1623",-0.976217,-0.061418,0.207912,1
"1624",-0.978148,0,0.207912,1
"1625",-0.976217,0.061418,0.207912,1
"1626",-0.970435,0.122594,0.207912,1
"1627",-0.960822,0.183287,0.207912,1
"1628",-0.947417,0.243255,0.207912,1
"1629",-0.930274,0.302264,0.207912,1
"1630",-0.909459,0.36008,0.207912,1
"1631",-0.885054,0.416475,0.207912,1
"1632",-0.857157,0.471226,0.207912,1
"1633",-0.825877,0.524118,0.207912,1
"1634",-0.791338,0.574941,0.207912,1
"1635",-0.753676,0.623495,0.207912,1
"1636",-0.713039,0.669588,0.207912,1
"1637",-0.669588,0.713039,0.207912,1
"1638",-0.623495,0.753676,0.207912,1
"1639",-0.574941,0.791338,0.207912,1
"1640",-0.524118,0.825877,0.207912,1
"1641",-0.471226,0.857157,0.207912,1
"1642",-0.416475,0.885054,0.207912,1
"1643",-0.36008,0.909459,0.207912,1
"1644",-0.302264,0.930274,0.207912,1
"1645",-0.243255,0.947417,0.207912,1
"1646",-0.183287,0.960822,0.207912,1
"1647",-0.122594,0.970435,0.207912,1
"1648",-0.061418,0.976217,0.207912,1
"1649",0,0.978148,0.207912,1
"1650",0.061418,0.976217,0.207912,1
"1651",0.122594,0.970435,0.207912,1
"1652",0.215458,0.963902,0.156434,1
"1653",0.275556,0.948471,0.156434,1
"1654",0.334567,0.929297,0.156434,1
"1655",0.392258,0.906456,0.156434,1
"1656",0.448401,0.880037,0.156434,1
"1657",0.502774,0.850145,0.156434,1
"1658",0.555163,0.816898,0.156434,1
"1659",0.605361,0.780427,0.156434,1
"1660",0.65317,0.740876,0.156434,1
"1661",0.698401,0.698401,0.156434,1
"1662",0.740876,0.65317,0.156434,1
"1663",0.780427,0.605361,0.156434,1
"1664",0.816898,0.555163,0.156434,1
"1665",0.850145,0.502774,0.156434,1
"1666",0.880037,0.448401,0.156434,1
"1667",0.906456,0.392258,0.156434,1
"1668",0.929297,0.334567,0.156434,1
"1669",0.948471,0.275556,0.156434,1
"1670",0.963902,0.215458,0.156434,1
"1671",0.975528,0.154508,0.156434,1
"1672",0.983305,0.09295,0.156434,1
"1673",0.987201,0.031024,0.156434,1
"1674",0.987201,-0.031024,0.156434,1
"1675",0.983305,-0.09295,0.156434,1
"1676",0.975528,-0.154508,0.156434,1
"1677",0.963902,-0.215458,0.156434,1
"1678",0.948471,-0.275556,0.156434,1
"1679",0.929297,-0.334567,0.156434,1
"1680",0.906456,-0.392258,0.156434,1
"1681",0.880037,-0.448401,0.156434,1
"1682",0.850145,-0.502774,0.156434,1
"1683",0.816898,-0.555163,0.156434,1
"1684",0.780427,-0.605361,0.156434,1
"1685",0.740876,-0.65317,0.156434,1
"1686",0.698401,-0.698401,0.156434,1
"1687",0.65317,-0.740876,0.156434,1
"1688",0.605361,-0.780427,0.156434,1
"1689",0.555163,-0.816898,0.156434,1
"1690",0.502774,-0.850145,0.156434,1
"1691",0.448401,-0.880037,0.156434,1
"1692",0.392258,-0.906456,0.156434,1
"1693",0.334567,-0.929297,0.156434,1
"1694",0.275556,-0.948471,0.156434,1
"1695",0.215458,-0.963902,0.156434,1
"1696",0.154508,-0.975528,0.156434,1
"1697",0.09295,-0.983305,0.156434,1
"1698",0.031024,-0.987201,0.156434,1
"1699",-0.031024,-0.987201,0.156434,1
"1700",-0.09295,-0.983305,0.156434,1
"1701",-0.154508,-0.975528,0.156434,1
"1702",-0.215458,-0.963902,0.156434,1
"1703",-0.275556,-0.948471,0.156434,1
"1704",-0.334567,-0.929297,0.156434,1
"1705",-0.392258,-0.906456,0.156434,1
"1706",-0.448401,-0.880037,0.156434,1
"1707",-0.502774,-0.850145,0.156434,1
"1708",-0.555163,-0.816898,0.156434,1
"1709",-0.605361,-0.780427,0.156434,1
"1710",-0.65317,-0.740876,0.156434,1
"1711",-0.698401,-0.698401,0.156434,1
"1712",-0.740876,-0.65317,0.156434,1
"1713",-0.780427,-0.605361,0.156434,1
"1714",-0.816898,-0.555163,0.156434,1
"1715",-0.850145,-0.502774,0.156434,1
"1716",-0.880037,-0.448401,0.156434,1
"1717",-0.906456,-0.392258,0.156434,1
"1718",-0.929297,-0.334567,0.156434,1
"1719",-0.948471,-0.275556,0.156434,1
"1720",-0.963902,-0.215458,0.156434,1
"1721",-0.975528,-0.154508,0.156434,1
"1722",-0.983305,-0.09295,0.156434,1
"1723",-0.987201,-0.031024,0.156434,1
"1724",-0.987201,0.031024,0.156434,1
"1725",-0.983305,0.09295,0.156434,1
"1726",-0.975528,0.154508,0.156434,1
"1727",-0.963902,0.215458,0.156434,1
"1728",-0.948471,0.275556,0.156434,1
"1729",-0.929297,0.334567,0.156434,1
"1730",-0.906456,0.392258,0.156434,1
"1731",-0.880037,0.448401,0.156434,1
"1732",-0.850145,0.502774,0.156434,1
"1733",-0.816898,0.555163,0.156434,1
"1734",-0.780427,0.605361,0.156434,1
"1735",-0.740876,0.65317,0.156434,1
"1736",-0.698401,0.698401,0.156434,1
"1737",-0.65317,0.740876,0.156434,1
"1738",-0.605361,0.780427,0.156434,1
"1739",-0.555163,0.816898,0.156434,1
"1740",-0.502774,0.850145,0.156434,1
"1741",-0.448401,0.880037,0.156434,1
"1742",-0.392258,0.906456,0.156434,1
"1743",-0.334567,0.929297,0.156434,1
"1744",-0.275556,0.948471,0.156434,1
"1745",-0.215458,0.963902,0.156434,1
"1746",-0.154508,0.975528,0.156434,1
"1747",-0.09295,0.983305,0.156434,1
"1748",-0.031024,0.987201,0.156434,1
"1749",0.031024,0.987201,0.156434,1
"1750",0.09295,0.983305,0.156434,1
"1751",0.154508,0.975528,0.156434,1
"1752",0.247328,0.963277,0.104528,1
"1753",0.307324,0.945847,0.104528,1
"1754",0.366108,0.924683,0.104528,1
"1755",0.423447,0.89987,0.104528,1
"1756",0.479115,0.871506,0.104528,1
"1757",0.532891,0.839703,0.104528,1
"1758",0.584565,0.804585,0.104528,1
"1759",0.633932,0.766292,0.104528,1
"1760",0.680797,0.724975,0.104528,1
"1761",0.724975,0.680797,0.104528,1
"1762",0.766292,0.633932,0.104528,1
"1763",0.804585,0.584565,0.104528,1
"1764",0.839703,0.532891,0.104528,1
"1765",0.871506,0.479115,0.104528,1
"1766",0.89987,0.423447,0.104528,1
"1767",0.924683,0.366108,0.104528,1
"1768",0.945847,0.307324,0.104528,1
"1769",0.963277,0.247328,0.104528,1
"1770",0.976906,0.186355,0.104528,1
"1771",0.98668,0.124647,0.104528,1
"1772",0.992559,0.062447,0.104528,1
"1773",0.994522,0,0.104528,1
"1774",0.992559,-0.062447,0.104528,1
"1775",0.98668,-0.124647,0.104528,1
"1776",0.976906,-0.186355,0.104528,1
"1777",0.963277,-0.247328,0.104528,1
"1778",0.945847,-0.307324,0.104528,1
"1779",0.924683,-0.366108,0.104528,1
"1780",0.89987,-0.423447,0.104528,1
"1781",0.871506,-0.479115,0.104528,1
"1782",0.839703,-0.532891,0.104528,1
"1783",0.804585,-0.584565,0.104528,1
"1784",0.766292,-0.633932,0.104528,1
"1785",0.724975,-0.680797,0.104528,1
"1786",0.680797,-0.724975,0.104528,1
"1787",0.633932,-0.766292,0.104528,1
"1788",0.584565,-0.804585,0.104528,1
"1789",0.532891,-0.839703,0.104528,1
"1790",0.479115,-0.871506,0.104528,1
"1791",0.423447,-0.89987,0.104528,1
"1792",0.366108,-0.924683,0.104528,1
"1793",0.307324,-0.945847,0.104528,1
"1794",0.247328,-0.963277,0.104528,1
"1795",0.186355,-0.976906,0.104528,1
"1796",0.124647,-0.98668,0.104528,1
"1797",0.062447,-0.992559,0.104528,1
"1798",0,-0.994522,0.104528,1
"1799",-0.062447,-0.992559,0.104528,1
"1800",-0.124647,-0.98668,0.104528,1
"1801",-0.186355,-0.976906,0.104528,1
"1802",-0.247328,-0.963277,0.104528,1
"1803",-0.307324,-0.945847,0.104528,1
"1804",-0.366108,-0.924683,0.104528,1
"1805",-0.423447,-0.89987,0.104528,1
"1806",-0.479115,-0.871506,0.104528,1
"1807",-0.532891,-0.839703,0.104528,1
"1808",-0.584565,-0.804585,0.104528,1
"1809",-0.633932,-0.766292,0.104528,1
"1810",-0.680797,-0.724975,0.104528,1
"1811",-0.724975,-0.680797,0.104528,1
"1812",-0.766292,-0.633932,0.104528,1
"1813",-0.804585,-0.584565,0.104528,1
"1814",-0.839703,-0.532891,0.104528,1
"1815",-0.871506,-0.479115,0.104528,1
"1816",-0.89987,-0.423447,0.104528,1
"1817",-0.924683,-0.366108,0.104528,1
"1818",-0.945847,-0.307324,0.104528,1
"1819",-0.963277,-0.247328,0.104528,1
"1820",-0.976906,-0.186355,0.104528,1
"1821",-0.98668,-0.124647,0.104528,1
"1822",-0.992559,-0.062447,0.104528,1
"1823",-0.994522,0,0.104528,1
"1824",-0.992559,0.062447,0.104528,1
"1825",-0.98668,0.124647,0.104528,1
"1826",-0.976906,0.186355,0.104528,1
"1827",-0.963277,0.247328,0.104528,1
"1828",-0.945847,0.307324,0.104528,1
"1829",-0.924683,0.366108,0.104528,1
"1830",-0.89987,0.423447,0.104528,1
"1831",-0.871506,0.479115,0.104528,1
"1832",-0.839703,0.532891,0.104528,1
"1833",-0.804585,0.584565,0.104528,1
"1834",-0.766292,0.633932,0.104528,1
"1835",-0.724975,0.680797,0.104528,1
"1836",-0.680797,0.724975,0.104528,1
"1837",-0.633932,0.766292,0.104528,1
"1838",-0.584565,0.804585,0.104528,1
"1839",-0.532891,0.839703,0.104528,1
"1840",-0.479115,0.871506,0.104528,1
"1841",-0.423447,0.89987,0.104528,1
"1842",-0.366108,0.924683,0.104528,1
"1843",-0.307324,0.945847,0.104528,1
"1844",-0.247328,0.963277,0.104528,1
"1845",-0.186355,0.976906,0.104528,1
"1846",-0.124647,0.98668,0.104528,1
"1847",-0.062447,0.992559,0.104528,1
"1848",0,0.994522,0.104528,1
"1849",0.062447,0.992559,0.104528,1
"1850",0.124647,0.98668,0.104528,1
"1851",0.186355,0.976906,0.104528,1
"1852",0.278609,0.958978,0.052336,1
"1853",0.338274,0.939591,0.052336,1
"1854",0.396604,0.916497,0.052336,1
"1855",0.453368,0.889785,0.052336,1
"1856",0.508344,0.859562,0.052336,1
"1857",0.561313,0.825947,0.052336,1
"1858",0.612067,0.789072,0.052336,1
"1859",0.660406,0.749083,0.052336,1
"1860",0.706138,0.706138,0.052336,1
"1861",0.749083,0.660406,0.052336,1
"1862",0.789072,0.612067,0.052336,1
"1863",0.825947,0.561313,0.052336,1
"1864",0.859562,0.508344,0.052336,1
"1865",0.889785,0.453368,0.052336,1
"1866",0.916497,0.396604,0.052336,1
"1867",0.939591,0.338274,0.052336,1
"1868",0.958978,0.278609,0.052336,1
"1869",0.974579,0.217844,0.052336,1
"1870",0.986335,0.15622,0.052336,1
"1871",0.994198,0.093979,0.052336,1
"1872",0.998137,0.031368,0.052336,1
"1873",0.998137,-0.031368,0.052336,1
"1874",0.994198,-0.093979,0.052336,1
"1875",0.986335,-0.15622,0.052336,1
"1876",0.974579,-0.217844,0.052336,1
"1877",0.958978,-0.278609,0.052336,1
"1878",0.939591,-0.338274,0.052336,1
"1879",0.916497,-0.396604,0.052336,1
"1880",0.889785,-0.453368,0.052336,1
"1881",0.859562,-0.508344,0.052336,1
"1882",0.825947,-0.561313,0.052336,1
"1883",0.789072,-0.612067,0.052336,1
"1884",0.749083,-0.660406,0.052336,1
"1885",0.706138,-0.706138,0.052336,1
"1886",0.660406,-0.749083,0.052336,1
"1887",0.612067,-0.789072,0.052336,1
"1888",0.561313,-0.825947,0.052336,1
"1889",0.508344,-0.859562,0.052336,1
"1890",0.453368,-0.889785,0.052336,1
"1891",0.396604,-0.916497,0.052336,1
"1892",0.338274,-0.939591,0.052336,1
"1893",0.278609,-0.958978,0.052336,1
"1894",0.217844,-0.974579,0.052336,1
"1895",0.15622,-0.986335,0.052336,1
"1896",0.093979,-0.994198,0.052336,1
"1897",0.031368,-0.998137,0.052336,1
"1898",-0.031368,-0.998137,0.052336,1
"1899",-0.093979,-0.994198,0.052336,1
"1900",-0.15622,-0.986335,0.052336,1
"1901",-0.217844,-0.974579,0.052336,1
"1902",-0.278609,-0.958978,0.052336,1
"1903",-0.338274,-0.939591,0.052336,1
"1904",-0.396604,-0.916497,0.052336,1
"1905",-0.453368,-0.889785,0.052336,1
"1906",-0.508344,-0.859562,0.052336,1
"1907",-0.561313,-0.825947,0.052336,1
"1908",-0.612067,-0.789072,0.052336,1
"1909",-0.660406,-0.749083,0.052336,1
"1910",-0.706138,-0.706138,0.052336,1
"1911",-0.749083,-0.660406,0.052336,1
"1912",-0.789072,-0.612067,0.052336,1
"1913",-0.825947,-0.561313,0.052336,1
"1914",-0.859562,-0.508344,0.052336,1
"1915",-0.889785,-0.453368,0.052336,1
"1916",-0.916497,-0.396604,0.052336,1
"1917",-0.939591,-0.338274,0.052336,1
"1918",-0.958978,-0.278609,0.052336,1
"1919",-0.974579,-0.217844,0.052336,1
"1920",-0.986335,-0.15622,0.052336,1
"1921",-0.994198,-0.093979,0.052336,1
"1922",-0.998137,-0.031368,0.052336,1
"1923",-0.998137,0.031368,0.052336,1
"1924",-0.994198,0.093979,0.052336,1
"1925",-0.986335,0.15622,0.052336,1
"1926",-0.974579,0.217844,0.052336,1
"1927",-0.958978,0.278609,0.052336,1
"1928",-0.939591,0.338274,0.052336,1
"1929",-0.916497,0.396604,0.052336,1
"1930",-0.889785,0.453368,0.052336,1
"1931",-0.859562,0.508344,0.052336,1
"1932",-0.825947,0.561313,0.052336,1
"1933",-0.789072,0.612067,0.052336,1
"1934",-0.749083,0.660406,0.052336,1
"1935",-0.706138,0.706138,0.052336,1
"1936",-0.660406,0.749083,0.052336,1
"1937",-0.612067,0.789072,0.052336,1
"1938",-0.561313,0.825947,0.052336,1
"1939",-0.508344,0.859562,0.052336,1
"1940",-0.453368,0.889785,0.052336,1
"1941",-0.396604,0.916497,0.052336,1
"1942",-0.338274,0.939591,0.052336,1
"1943",-0.278609,0.958978,0.052336,1
"1944",-0.217844,0.974579,0.052336,1
"1945",-0.15622,0.986335,0.052336,1
"1946",-0.093979,0.994198,0.052336,1
"1947",-0.031368,0.998137,0.052336,1
"1948",0.031368,0.998137,0.052336,1
"1949",0.093979,0.994198,0.052336,1
"1950",0.15622,0.986335,0.052336,1
"1951",0.217844,0.974579,0.052336,1
"1952",0.309017,0.951057,0,1
"1953",0.368125,0.929776,0,1
"1954",0.425779,0.904827,0,1
"1955",0.481754,0.876307,0,1
"1956",0.535827,0.844328,0,1
"1957",0.587785,0.809017,0,1
"1958",0.637424,0.770513,0,1
"1959",0.684547,0.728969,0,1
"1960",0.728969,0.684547,0,1
"1961",0.770513,0.637424,0,1
"1962",0.809017,0.587785,0,1
"1963",0.844328,0.535827,0,1
"1964",0.876307,0.481754,0,1
"1965",0.904827,0.425779,0,1
"1966",0.929776,0.368125,0,1
"1967",0.951057,0.309017,0,1
"1968",0.968583,0.24869,0,1
